,mH,mA,mHp,lam345,lam2,mu2sq,lam1,lam3,lam4,lam5,kalam,dghZZ1L,kalam1L,kalam2L,kalam2LDI,kagam1L,kagam2L,kagam2LDI,MW1L,sl1L,GamZ1L,MW2L,sl2L,GamZ2L,effZZh1L_s0,effZZh1L_s240,effZZh1L_s365,effZZh1L_s500,effZZh1L_s550,effZZh1Lkala_s0,effZZh1Lkala_s240,effZZh1Lkala_s365,effZZh1Lkala_s500,effZZh1Lkala_s550,dkappaf,DeltaGammagamgam1L,DeltaGammagamgam2L,DeltaGammagamgam2LDI,dkappaZgam1L,effZZh1Ltot_s0,effZZh1Ltot_s240,effZZh1Ltot_s365,effZZh1L_var,DeltaGammaZgam1L
17,61.9567301179393,345.7466510219696,352.3163807339226,-0.18113420404052674,12.215167771914913,9329.186909744627,0.2581482588231646,3.787194031377488,-2.0598119908599095,-1.9085162445581052,1.2431998290761432,-0.002689219467535365,(1.2431998290761432+0j),(1.3577716328947296+0j),1.5012137916102493,-4.82709742104841,-5.334145661186662,-6.128025247807878,80.37815877060552,0.23137960325907134,2.495362303172681,80.37970478149758,0.23137210783299333,2.495471769768033,-0.0005026522824775638,0.000671176884718833,0.0025478066973809053,0.006837294100936254,0.008246381675892313,0.0009923355506586556,0.0022297136353187034,0.0007949976959412032,0.00019853202139917726,4.698193623592484e-05,-0.005209257175392613,-0.09421186146973892,-0.10383760223025762,-0.11880523561238054,-1.794346961276827,0.0004896832681810918,0.002900890520037536,0.0033428043933221084,0.15233731512172133,-0.0355649711237922
18,62.338631446296624,341.0961832883572,353.6063784747406,-0.18694818762491391,12.164487670260847,9552.889281189735,0.2581482588231646,3.8098561809617713,-2.141758742886707,-1.8550456256999779,1.2388664490988976,-0.003103438300617994,(1.2388664490988979+0j),(1.3516245460952792+0j),1.492813864208838,-4.820011994333672,-5.320736900964162,-6.102867131612566,80.39061219739571,0.23131152308450775,2.496037005303187,80.39352311437533,0.23129766189086381,2.496244453289029,-0.0007310371705354751,0.0004333060322619152,0.002305409690285892,0.00653877806289969,0.00788058877320991,0.0009746539304771438,0.002189984181317912,0.0007808322785121095,0.00019499454076178795,4.614480332119227e-05,-0.005135484544728721,-0.09407698832412137,-0.1035837139023551,-0.11833284390963972,-1.7916530556309818,0.00024361675994166872,0.002623290213579827,0.0030862419687980014,0.17647752155733298,-0.03551205904544452
19,62.409010850710644,351.8649148876713,358.76309272096523,-0.1834536964146856,11.96907515549959,9455.743725631131,0.2581482588231646,3.9342499569759357,-2.1397113705453896,-1.9779922828452317,1.2676095103185157,-0.0028692142877391955,(1.2676095103185157+0j),(1.3902683471528623+0j),1.5462518410090438,-4.832972999148244,-5.345761306146468,-6.1336767722771635,80.37910473709726,0.2313744369808085,2.4954145733564372,80.38083882519412,0.23136599516220502,2.495536161723667,-0.0005606466158006177,0.000615058153592789,0.0024774144556243376,0.006775770394364952,0.00826753954926168,0.0010919351045278654,0.0024535073744288596,0.0008747906810763597,0.00021845844724070412,5.169745800263356e-05,-0.005417715021476396,-0.09432369718191524,-0.10405750972870009,-0.11891133637086593,-1.7962365836098448,0.0005312884887272477,0.0030685655280216486,0.0033522051367006972,0.0924339422081416,-0.03560208508576712
20,62.00871053708,338.5666172719111,341.49840807656756,-0.18429034272252243,11.840033177958478,9431.299744166321,0.2581482588231646,3.536211988414448,-1.8931392061358432,-1.8273631250011273,1.20668563190749,-0.0020109093767101682,(1.20668563190749+0j),(1.305648745232562+0j),1.4231276232346286,-4.8026042914624085,-5.274929529607397,-6.043969354189804,80.3704237533737,0.231421889665444,2.494942194828573,80.37104379339877,0.23141887723506524,2.4949867161165407,-8.464356405554473e-05,0.0010800126964735735,0.002963418300454901,0.007201509344438646,0.008520522435569977,0.0008433455777139389,0.0018949428272184586,0.0006756361703657323,0.0001687242809858762,3.9928034555152896e-05,-0.004839015350620412,-0.09374558503121089,-0.10271610243791551,-0.11722643052835757,-1.7857720063323868,0.0007587020136583942,0.002974955523692032,0.0036390544708206334,0.22322987414091808,-0.035396541960787786
21,62.37897854352468,350.18034456437675,349.9261219629049,-0.197259604958856,12.358363327613063,9870.481555252496,0.2581482588231646,3.7139612622507094,-1.9526745905964917,-1.958546276613074,1.2386256798251647,-0.0017230587461345155,(1.2386256798251647+0j),(1.3512814495265333+0j),1.4942408725493412,-4.799780282767607,-5.288756707996223,-6.099398643595755,80.36407596364947,0.23145639246053776,2.494598905930225,80.36401662059549,0.23145668528070681,2.4945947195793536,0.0002283609715561819,0.0013906019351913501,0.003235171661254099,0.007491901225483551,0.00896598637277529,0.0009736715123942885,0.002187776751589659,0.0007800452260762651,0.000194797992882677,4.609829092556653e-05,-0.005074544163793966,-0.09369181657906778,-0.10297803940828687,-0.11826770649056528,-1.7843051907094343,0.0012020324839504704,0.0035783786867810093,0.004015216887330364,0.12207713011568369,-0.03536772931282939
22,62.369208423530985,336.97418626943204,345.3580966133539,-0.18275872573695637,12.19125130252141,9429.711258137208,0.2581482588231646,3.6237230594733587,-1.9976028900667055,-1.8088788951436097,1.2139893877560888,-0.0025949631728484747,(1.2139893877560888+0j),(1.3173302923290415+0j),1.4428417946685523,-4.810103731330306,-5.298860058803234,-6.080151928730048,80.38153860430201,0.23136120899149376,2.4955443875232524,80.38335110190725,0.2313525266318514,2.4956746314742166,-0.00045092189626433083,0.0007133198667823309,0.002599845799315116,0.006819124400654338,0.008112044844160273,0.0008731473115779316,0.001961905390747074,0.0006995114711560765,0.00017468657716814207,4.1338991926567004e-05,-0.004917813067602817,-0.09388836483599028,-0.10316940938378671,-0.1179062138269571,-1.788365390267721,0.0004222254153136008,0.0026752252575294047,0.0032993572704711925,0.2333007327832197,-0.03544748272844367
23,62.29924832220859,360.47759970075157,362.14081205010234,-0.18871399158340277,11.76646450659267,9601.505804151808,0.2581482588231646,4.009772673821268,-2.119068246361742,-2.0794184190429283,1.288090046766408,-0.0024216042859292403,(1.288090046766408+0j),(1.4171731525724705+0j),1.5834078900460304,-4.832801770418271,-5.344084905516311,-6.1349044305207485,80.36812867316415,0.23143421432347175,2.494819393740783,80.36856905695113,0.23143203441857424,2.494849929447453,-0.00022176576003233618,0.000956053808156808,0.002801194756380964,0.007095947305858852,0.008706328392592538,0.0011755024511456989,0.0026412777834376993,0.0009417396561211429,0.00023517738292328866,5.5653937993296523e-05,-0.005570883546372343,-0.09432043811314972,-0.10402577376258959,-0.11893438337325257,-1.7960250450719695,0.0009537366911133627,0.0035973315915945074,0.003742934412502107,0.04047522926377258,-0.035597930305186765
24,62.09169107944695,340.638772685867,348.1903701463328,-0.1809804644053051,12.094617743669781,9341.268439199652,0.2581482588231646,3.691444023309512,-2.0220157284269646,-1.8504087592878524,1.2261045252471061,-0.0026480301025777093,(1.2261045252471061+0j),(1.33366267409423+0j),1.4654292115288676,-4.819203874597622,-5.314251682903248,-6.09550053512945,80.3799934759766,0.23136961709864345,2.495461118452053,80.38168579126764,0.23136146637174937,2.4955819496210583,-0.0004916254311071651,0.0006779312853690082,0.0025623859155574744,0.006819423065047818,0.00816040156012543,0.0009225810701423341,0.0020729798407584043,0.0007391147325068653,0.00018457656247264478,4.367942374041598e-05,-0.005046946030630588,-0.09406160489345872,-0.103460906563141,-0.11819449802521265,-1.7916094994063214,0.000430955639035169,0.0027509111261274123,0.00330150064806434,0.20014805884042441,-0.03551120352829018
25,62.37188371671286,348.98600046856535,362.33022259495937,-0.18968818840720444,11.532920918878439,9640.091251659705,0.2581482588231646,4.013026725585828,-2.2579281800309907,-1.9447867339620413,1.2721226361012001,-0.0033994968132153775,(1.2721226361012001+0j),(1.3944538920329974+0j),1.5492727968971403,-4.831585994745313,-5.333923593775658,-6.092981491028448,80.39309201960626,0.23129793218174163,2.4961732005536237,80.39648751974784,0.23128167530036292,2.4964120395484715,-0.0008687926770280133,0.00029977897001281915,0.0021558802265101494,0.00642003570169759,0.007866004808814487,0.001110350146905834,0.0024948847805470577,0.0008895436708804916,0.00022214266029245162,5.2569314650527846e-05,-0.005425440857186101,-0.09429729757244443,-0.10383339778508949,-0.11814718747556752,-1.7955650569460024,0.00024155746987782078,0.002794663750559877,0.003045423897390641,0.08972819960201918,-0.035588895751547445
26,61.98128822944915,348.22174757568837,361.654741469024,-0.1914757148286798,12.077490718895119,9645.703068476123,0.2581482588231646,3.9967081372825746,-2.2513852140122776,-1.9367986380989768,1.2691264455538525,-0.0033457188136849078,(1.2691264455538525+0j),(1.3930108489321733+0j),1.5525056541693683,-4.830224270444717,-5.341951989787919,-6.127675938320342,80.39325108664622,0.23129703249133873,2.4961815446539504,80.39664248708428,0.2312808123800614,2.4964204351950654,-0.0008446174963538975,0.00032259383838114395,0.0021784171273672563,0.006439279900125377,0.007873250387161494,0.0010981247008272942,0.002467414995955464,0.0008797494017365095,0.00021969677137829535,5.199050325176615e-05,-0.005392183014634019,-0.09427137875861502,-0.10398539468963852,-0.11879867752589979,-1.7950881744375424,0.0002535072044733967,0.002790008834336608,0.0030581665291037658,0.09611356475540286,-0.0355795293333504
27,62.069143691974155,363.5663986845067,362.39580143074187,-0.1801318047834035,12.093146018997585,9312.744317048204,0.2581482588231646,4.025393870807152,-2.0887451594649997,-2.1167805161255555,1.2959610378800528,-0.0023736863864889397,(1.2959610378800528+0j),(1.4301180905476305+0j),1.6040486142159283,-4.844693358328811,-5.374076334240008,-6.187225636513094,80.3621418470865,0.23146673454300587,2.4944942331369115,80.36182646529623,0.23146830793726247,2.494472465848948,-0.00023593656636717968,0.0009512312962601113,0.0028059276390219904,0.007130720980287131,0.00878603211021023,0.001207618692060254,0.0027134408942270224,0.0009674691964086164,0.00024160273191363527,5.7174475256910356e-05,-0.005684509607580944,-0.09454676179295263,-0.10459345704017631,-0.1199163366225493,-1.800433321773609,0.0009716821256930744,0.0036646721904871338,0.0037733968354306067,0.029668313915144608,-0.03568451042085696
28,62.21889537438005,343.98755050413115,356.1997464415075,-0.18483139559464937,11.565946894230065,9473.81092935645,0.2581482588231646,3.8731929170337795,-2.1700587400970877,-1.8879655725313413,1.250028765610422,-0.0032048493569004468,(1.250028765610422+0j),(1.3643195256761633+0j),1.5057196264426342,-4.8278521411078685,-5.322958774191077,-6.078542820042909,80.39019272500882,0.23131380816737676,2.496014815052916,80.39312218490473,0.23129980864929664,2.4962225376810228,-0.0008003891411177032,0.00036852538881234503,0.002240126431186571,0.006499735303683951,0.007880033313978272,0.0010201998650453032,0.0022923229429117624,0.000817320856410122,0.00020410670695429167,4.830116685393739e-05,-0.005251764594365025,-0.09422622719251739,-0.10362578647264775,-0.11787598811934874,-1.7944483577412074,0.00021981072392760002,0.0026608483317241073,0.003057447287596693,0.14904981661078284,-0.035566962663964086
29,62.119536686042274,360.0029072696035,356.47293054835217,-0.1886121380352918,11.541312305713523,9576.058910067955,0.2581482588231646,3.876242623126129,-1.9907089491414416,-2.074145812019979,1.2719342399309794,-0.0018233769249182087,(1.2719342399309794+0j),(1.3936452148012703+0j),1.5468822033374128,-4.824126417285479,-5.318916077697111,-6.10105468863833,80.35729067847772,0.23149314426064943,2.494230716890715,80.35639144272739,0.23149764116168006,2.4941682568693357,0.0001440737332444456,0.0013216809339052105,0.003168787201418401,0.0074717079108575805,0.00908000123702619,0.0011095814283667296,0.0024931575198364783,0.0008889278212648955,0.00022198886630073766,5.253291981879616e-05,-0.005427332489569194,-0.09415530877671441,-0.10354923472978383,-0.11829880694139094,-1.7930511877939037,0.0012536551616111752,0.003814838453741689,0.004057715022683296,0.06366627889665627,-0.03553952049967313
30,62.03323329761023,343.49717175519424,339.2135556773233,-0.19299686007946507,11.603318813515171,9698.254054353116,0.2581482588231646,3.476094636026901,-1.7863063535795387,-1.8827851425268274,1.2055200937143375,-0.0011969728151191956,(1.2055200937143375+0j),(1.3027266169247902+0j),1.4173210922278687,-4.7859576851464585,-5.2403245898505535,-6.007670661221276,80.35615974729976,0.23149953325978087,2.4941694940445642,80.35525316570421,0.23150402666233266,2.4941047783116703,0.0004959059634247804,0.0016564687843029023,0.0035185014995257036,0.007770205210501617,0.00916140436763187,0.0008385897972962092,0.0018842568970036686,0.0006718261340609886,0.00016777281381427704,3.970287304381781e-05,-0.004776921211311737,-0.09342861460652796,-0.10206039161631186,-0.11654420254705555,-1.7797003999940886,0.0013344957607209897,0.003540725681306571,0.004190327633586692,0.18346576683693006,-0.03527727464850794
31,61.96883227190702,346.32026926187746,343.6837218581631,-0.1804901058977552,12.505935962784118,9311.162735704971,0.2581482588231646,3.5895727651284584,-1.8550231096192324,-1.9150397614069812,1.2225543191640196,-0.0017074771308864891,(1.222554319164019+0j),(1.3302539601571917+0j),1.4629479283867455,-4.8121556696525625,-5.309464780615237,-6.125525740136628,80.35932652360974,0.23148225773332948,2.494341109540387,80.3587405739038,0.23148515845223822,2.49429955934416,0.0001135856724715199,0.0012878579513428791,0.003165888136312239,0.00747006508645852,0.008897458397385368,0.0009080950578708821,0.002040430710515502,0.0007275094379353502,0.00018167841245035062,4.2993586269009806e-05,-0.005012101262342118,-0.09392742917415442,-0.10337025398664534,-0.11875830824342493,-1.7892121596966737,0.0010216807303424019,0.003328288661858381,0.003893397574247589,0.1697896335931614,-0.03546411517869286
32,62.163796492316635,348.6474095059558,346.9870098115401,-0.1823375552417749,12.430652110995442,9391.364148609973,0.2581482588231646,3.662193465877146,-1.9032131721075298,-1.941317849011391,1.2330396681493356,-0.0018396040768321048,(1.2330396681493356+0j),(1.344383666842712+0j),1.4830931811906944,-4.814826154003137,-5.315370121584251,-6.129243386788685,80.36124281402522,0.23147181481809914,2.494445116889175,80.36086229391775,0.23147369738517387,2.4944182392603773,5.7088072899869605e-05,0.0012312413557745597,0.003101924692953967,0.007406075210688406,0.00886331786823192,0.0009508787415548651,0.002136562873488018,0.0007617850717469857,0.00019023794777995397,4.501917156366614e-05,-0.0051024369045191776,-0.0939782679907355,-0.10348208647874202,-0.11882810528632448,-1.7900407079241232,0.0010079668144547347,0.0033678042292625775,0.0038637097647009526,0.14724891997269085,-0.03548038958487987
33,62.29341324568987,340.1505131722179,352.97329929427855,-0.17929190519900653,11.686151474761283,9315.175967255775,0.2581482588231646,3.802941191249106,-2.137721216184961,-1.8445118802631515,1.2379338241527253,-0.003266961397335623,(1.2379338241527253+0j),(1.348463925349158+0j),1.4834368903998096,-4.8288339389323305,-5.325295086483573,-6.0821566202461375,80.39122037359782,0.23130818828502459,2.4960697648653505,80.39419193388066,0.23129405297716296,2.4962816705173276,-0.0008817232243066591,0.000288825780871835,0.0021753718361166743,0.006426125444300377,0.0077557227367366045,0.0009708485129608825,0.0021814336549173846,0.0007777836140200291,0.000194233208336209,4.596463655907094e-05,-0.005166788555674855,-0.09424491505766808,-0.10367002495385891,-0.11794386948960234,-1.7949617285086372,8.912528865422337e-05,0.0024702594357892196,0.0029531554501367034,0.19548392664805425,-0.035577045809491614
